"frame","timestamp","p1/id","p1/pelvis:tx","p1/pelvis:ty","p1/pelvis:tz","p1/spine_navel:tx","p1/spine_navel:ty","p1/spine_navel:tz","p1/spine_chest:tx","p1/spine_chest:ty","p1/spine_chest:tz","p1/neck:tx","p1/neck:ty","p1/neck:tz","p1/clavicle_l:tx","p1/clavicle_l:ty","p1/clavicle_l:tz","p1/shoulder_l:tx","p1/shoulder_l:ty","p1/shoulder_l:tz","p1/elbow_l:tx","p1/elbow_l:ty","p1/elbow_l:tz","p1/wrist_l:tx","p1/wrist_l:ty","p1/wrist_l:tz","p1/hand_l:tx","p1/hand_l:ty","p1/hand_l:tz","p1/handtip_l:tx","p1/handtip_l:ty","p1/handtip_l:tz","p1/thumb_l:tx","p1/thumb_l:ty","p1/thumb_l:tz","p1/clavicle_r:tx","p1/clavicle_r:ty","p1/clavicle_r:tz","p1/shoulder_r:tx","p1/shoulder_r:ty","p1/shoulder_r:tz","p1/elbow_r:tx","p1/elbow_r:ty","p1/elbow_r:tz","p1/wrist_r:tx","p1/wrist_r:ty","p1/wrist_r:tz","p1/hand_r:tx","p1/hand_r:ty","p1/hand_r:tz","p1/handtip_r:tx","p1/handtip_r:ty","p1/handtip_r:tz","p1/thumb_r:tx","p1/thumb_r:ty","p1/thumb_r:tz","p1/hip_l:tx","p1/hip_l:ty","p1/hip_l:tz","p1/knee_l:tx","p1/knee_l:ty","p1/knee_l:tz","p1/ankle_l:tx","p1/ankle_l:ty","p1/ankle_l:tz","p1/foot_l:tx","p1/foot_l:ty","p1/foot_l:tz","p1/hip_r:tx","p1/hip_r:ty","p1/hip_r:tz","p1/knee_r:tx","p1/knee_r:ty","p1/knee_r:tz","p1/ankle_r:tx","p1/ankle_r:ty","p1/ankle_r:tz","p1/foot_r:tx","p1/foot_r:ty","p1/foot_r:tz","p1/head:tx","p1/head:ty","p1/head:tz","p1/nose:tx","p1/nose:ty","p1/nose:tz","p1/eye_l:tx","p1/eye_l:ty","p1/eye_l:tz","p1/ear_l:tx","p1/ear_l:ty","p1/ear_l:tz","p1/eye_r:tx","p1/eye_r:ty","p1/eye_r:tz","p1/ear_r:tx","p1/ear_r:ty","p1/ear_r:tz"
65846,2.59722e+09,9,0.402227,-0.0651064,2.38988,0.398886,0.117498,2.34832,0.387224,0.261409,2.30863,0.414194,0.483315,2.26409,0.394293,0.455017,2.30218,0.318093,0.464426,2.43114,0.182922,0.413617,2.68277,-0.0541391,0.455465,2.71944,-0.153475,0.43834,2.72714,-0.265406,0.423706,2.7384,-0.187816,0.437964,2.70083,0.427062,0.438285,2.24187,0.497727,0.364935,2.14865,0.516423,0.0705857,2.16855,0.336741,-0.0903987,2.11753,0.287399,-0.156105,2.18892,0.253935,-0.199429,2.09178,0.235197,-0.154295,2.10051,0.344685,-0.0491322,2.4647,0.190869,-0.439886,2.48214,0.0893153,-0.827003,2.51638,-0.0667193,-0.91297,2.43303,0.454115,-0.079511,2.32241,0.437667,-0.498481,2.30082,0.634516,-0.821158,2.44876,0.55285,-0.982329,2.43874,0.411851,0.565822,2.24081,0.310904,0.56025,2.10576,0.314697,0.611492,2.13427,0.341488,0.648337,2.25932,0.354307,0.592604,2.10129,0.477943,0.60418,2.16047
65846,2.59722e+09,9,0.402227,-0.0651064,2.38988,0.398886,0.117498,2.34832,0.387224,0.261409,2.30863,0.414194,0.483315,2.26409,0.394293,0.455017,2.30218,0.318093,0.464426,2.43114,0.182922,0.413617,2.68277,-0.0541391,0.455465,2.71944,-0.153475,0.43834,2.72714,-0.265406,0.423706,2.7384,-0.187816,0.437964,2.70083,0.427062,0.438285,2.24187,0.497727,0.364935,2.14865,0.516423,0.0705857,2.16855,0.336741,-0.0903987,2.11753,0.287399,-0.156105,2.18892,0.253935,-0.199429,2.09178,0.235197,-0.154295,2.10051,0.344685,-0.0491322,2.4647,0.190869,-0.439886,2.48214,0.0893153,-0.827003,2.51638,-0.0667193,-0.91297,2.43303,0.454115,-0.079511,2.32241,0.437667,-0.498481,2.30082,0.634516,-0.821158,2.44876,0.55285,-0.982329,2.43874,0.411851,0.565822,2.24081,0.310904,0.56025,2.10576,0.314697,0.611492,2.13427,0.341488,0.648337,2.25932,0.354307,0.592604,2.10129,0.477943,0.60418,2.16047
65847,2.59728e+09,9,0.36082,-0.0546212,2.40272,0.357618,0.124891,2.35622,0.355927,0.268693,2.32013,0.37984,0.488655,2.27558,0.354244,0.460325,2.30932,0.260849,0.484665,2.42233,0.0741763,0.449421,2.63783,-0.154669,0.441985,2.7134,-0.239313,0.437382,2.76664,-0.332241,0.443082,2.82949,-0.289426,0.465219,2.71274,0.399117,0.444428,2.25806,0.49226,0.381696,2.18008,0.548793,0.0948874,2.19512,0.525682,-0.147152,2.17275,0.557863,-0.23823,2.22056,0.530483,-0.286707,2.12522,0.487727,-0.256927,2.14494,0.285764,-0.0413607,2.45907,0.162305,-0.437913,2.48569,0.0696125,-0.822442,2.52742,-0.0688243,-0.927377,2.43937,0.428502,-0.0665788,2.3519,0.461781,-0.476691,2.29247,0.616785,-0.814391,2.44568,0.568273,-0.986863,2.44824,0.378135,0.569612,2.25,0.296557,0.568891,2.10423,0.294268,0.617802,2.13566,0.302927,0.64719,2.26384,0.338194,0.602791,2.10739,0.451401,0.61518,2.1821
65847,2.59728e+09,9,0.36082,-0.0546212,2.40272,0.357618,0.124891,2.35622,0.355927,0.268693,2.32013,0.37984,0.488655,2.27558,0.354244,0.460325,2.30932,0.260849,0.484665,2.42233,0.0741763,0.449421,2.63783,-0.154669,0.441985,2.7134,-0.239313,0.437382,2.76664,-0.332241,0.443082,2.82949,-0.289426,0.465219,2.71274,0.399117,0.444428,2.25806,0.49226,0.381696,2.18008,0.548793,0.0948874,2.19512,0.525682,-0.147152,2.17275,0.557863,-0.23823,2.22056,0.530483,-0.286707,2.12522,0.487727,-0.256927,2.14494,0.285764,-0.0413607,2.45907,0.162305,-0.437913,2.48569,0.0696125,-0.822442,2.52742,-0.0688243,-0.927377,2.43937,0.428502,-0.0665788,2.3519,0.461781,-0.476691,2.29247,0.616785,-0.814391,2.44568,0.568273,-0.986863,2.44824,0.378135,0.569612,2.25,0.296557,0.568891,2.10423,0.294268,0.617802,2.13566,0.302927,0.64719,2.26384,0.338194,0.602791,2.10739,0.451401,0.61518,2.1821
65847,2.59728e+09,9,0.36082,-0.0546212,2.40272,0.357618,0.124891,2.35622,0.355927,0.268693,2.32013,0.37984,0.488655,2.27558,0.354244,0.460325,2.30932,0.260849,0.484665,2.42233,0.0741763,0.449421,2.63783,-0.154669,0.441985,2.7134,-0.239313,0.437382,2.76664,-0.332241,0.443082,2.82949,-0.289426,0.465219,2.71274,0.399117,0.444428,2.25806,0.49226,0.381696,2.18008,0.548793,0.0948874,2.19512,0.525682,-0.147152,2.17275,0.557863,-0.23823,2.22056,0.530483,-0.286707,2.12522,0.487727,-0.256927,2.14494,0.285764,-0.0413607,2.45907,0.162305,-0.437913,2.48569,0.0696125,-0.822442,2.52742,-0.0688243,-0.927377,2.43937,0.428502,-0.0665788,2.3519,0.461781,-0.476691,2.29247,0.616785,-0.814391,2.44568,0.568273,-0.986863,2.44824,0.378135,0.569612,2.25,0.296557,0.568891,2.10423,0.294268,0.617802,2.13566,0.302927,0.64719,2.26384,0.338194,0.602791,2.10739,0.451401,0.61518,2.1821
65848,2.59732e+09,9,0.348866,-0.0475435,2.41063,0.340068,0.13487,2.3671,0.333297,0.280799,2.33266,0.354587,0.503491,2.28626,0.327939,0.474588,2.31966,0.221113,0.492281,2.42408,0.0122742,0.46214,2.6242,-0.21288,0.424944,2.71077,-0.287292,0.472269,2.76068,-0.363078,0.483998,2.84464,-0.337532,0.485321,2.71054,0.375736,0.458984,2.26978,0.473956,0.395092,2.19614,0.575403,0.117882,2.22183,0.592254,-0.128599,2.21453,0.653283,-0.201069,2.26864,0.629993,-0.206681,2.15947,0.613746,-0.24251,2.16295,0.270567,-0.0382694,2.46532,0.135366,-0.436839,2.4839,0.0707466,-0.831874,2.52719,-0.0701093,-0.939245,2.4406,0.419471,-0.0559064,2.36132,0.457936,-0.469619,2.29452,0.609517,-0.812802,2.45193,0.574673,-0.990773,2.45536,0.352171,0.585135,2.25947,0.278857,0.578376,2.10724,0.277493,0.630076,2.13543,0.280037,0.668455,2.26317,0.32266,0.610509,2.11085,0.43296,0.622193,2.19275
65848,2.59732e+09,9,0.348866,-0.0475435,2.41063,0.340068,0.13487,2.3671,0.333297,0.280799,2.33266,0.354587,0.503491,2.28626,0.327939,0.474588,2.31966,0.221113,0.492281,2.42408,0.0122742,0.46214,2.6242,-0.21288,0.424944,2.71077,-0.287292,0.472269,2.76068,-0.363078,0.483998,2.84464,-0.337532,0.485321,2.71054,0.375736,0.458984,2.26978,0.473956,0.395092,2.19614,0.575403,0.117882,2.22183,0.592254,-0.128599,2.21453,0.653283,-0.201069,2.26864,0.629993,-0.206681,2.15947,0.613746,-0.24251,2.16295,0.270567,-0.0382694,2.46532,0.135366,-0.436839,2.4839,0.0707466,-0.831874,2.52719,-0.0701093,-0.939245,2.4406,0.419471,-0.0559064,2.36132,0.457936,-0.469619,2.29452,0.609517,-0.812802,2.45193,0.574673,-0.990773,2.45536,0.352171,0.585135,2.25947,0.278857,0.578376,2.10724,0.277493,0.630076,2.13543,0.280037,0.668455,2.26317,0.32266,0.610509,2.11085,0.43296,0.622193,2.19275
65848,2.59732e+09,9,0.348866,-0.0475435,2.41063,0.340068,0.13487,2.3671,0.333297,0.280799,2.33266,0.354587,0.503491,2.28626,0.327939,0.474588,2.31966,0.221113,0.492281,2.42408,0.0122742,0.46214,2.6242,-0.21288,0.424944,2.71077,-0.287292,0.472269,2.76068,-0.363078,0.483998,2.84464,-0.337532,0.485321,2.71054,0.375736,0.458984,2.26978,0.473956,0.395092,2.19614,0.575403,0.117882,2.22183,0.592254,-0.128599,2.21453,0.653283,-0.201069,2.26864,0.629993,-0.206681,2.15947,0.613746,-0.24251,2.16295,0.270567,-0.0382694,2.46532,0.135366,-0.436839,2.4839,0.0707466,-0.831874,2.52719,-0.0701093,-0.939245,2.4406,0.419471,-0.0559064,2.36132,0.457936,-0.469619,2.29452,0.609517,-0.812802,2.45193,0.574673,-0.990773,2.45536,0.352171,0.585135,2.25947,0.278857,0.578376,2.10724,0.277493,0.630076,2.13543,0.280037,0.668455,2.26317,0.32266,0.610509,2.11085,0.43296,0.622193,2.19275
65849,2.59738e+09,9,0.30786,-0.0428989,2.42234,0.299988,0.138253,2.37108,0.296581,0.284684,2.33588,0.309733,0.510938,2.301,0.278548,0.478645,2.32679,0.153183,0.477141,2.41091,-0.0768623,0.460203,2.58974,-0.308074,0.454185,2.67046,-0.369338,0.52626,2.70781,-0.423928,0.548494,2.80554,-0.407758,0.549252,2.68055,0.337696,0.46869,2.28865,0.455605,0.417357,2.23615,0.633788,0.180006,2.25504,0.762327,-0.032141,2.25186,0.840661,-0.0874807,2.30471,0.85601,-0.141613,2.20766,0.818672,-0.142023,2.21034,0.221131,-0.0350314,2.46346,0.102356,-0.439843,2.49183,0.0485071,-0.835079,2.55648,-0.0681319,-0.941863,2.43756,0.386067,-0.0499934,2.38526,0.450554,-0.458889,2.30132,0.586868,-0.809145,2.46096,0.555625,-0.987262,2.44,0.306815,0.593556,2.27632,0.2517,0.579775,2.11639,0.241734,0.631088,2.144,0.226015,0.66903,2.27145,0.291337,0.616479,2.12462,0.390413,0.639452,2.21846
65849,2.59738e+09,9,0.30786,-0.0428989,2.42234,0.299988,0.138253,2.37108,0.296581,0.284684,2.33588,0.309733,0.510938,2.301,0.278548,0.478645,2.32679,0.153183,0.477141,2.41091,-0.0768623,0.460203,2.58974,-0.308074,0.454185,2.67046,-0.369338,0.52626,2.70781,-0.423928,0.548494,2.80554,-0.407758,0.549252,2.68055,0.337696,0.46869,2.28865,0.455605,0.417357,2.23615,0.633788,0.180006,2.25504,0.762327,-0.032141,2.25186,0.840661,-0.0874807,2.30471,0.85601,-0.141613,2.20766,0.818672,-0.142023,2.21034,0.221131,-0.0350314,2.46346,0.102356,-0.439843,2.49183,0.0485071,-0.835079,2.55648,-0.0681319,-0.941863,2.43756,0.386067,-0.0499934,2.38526,0.450554,-0.458889,2.30132,0.586868,-0.809145,2.46096,0.555625,-0.987262,2.44,0.306815,0.593556,2.27632,0.2517,0.579775,2.11639,0.241734,0.631088,2.144,0.226015,0.66903,2.27145,0.291337,0.616479,2.12462,0.390413,0.639452,2.21846
65849,2.59738e+09,9,0.30786,-0.0428989,2.42234,0.299988,0.138253,2.37108,0.296581,0.284684,2.33588,0.309733,0.510938,2.301,0.278548,0.478645,2.32679,0.153183,0.477141,2.41091,-0.0768623,0.460203,2.58974,-0.308074,0.454185,2.67046,-0.369338,0.52626,2.70781,-0.423928,0.548494,2.80554,-0.407758,0.549252,2.68055,0.337696,0.46869,2.28865,0.455605,0.417357,2.23615,0.633788,0.180006,2.25504,0.762327,-0.032141,2.25186,0.840661,-0.0874807,2.30471,0.85601,-0.141613,2.20766,0.818672,-0.142023,2.21034,0.221131,-0.0350314,2.46346,0.102356,-0.439843,2.49183,0.0485071,-0.835079,2.55648,-0.0681319,-0.941863,2.43756,0.386067,-0.0499934,2.38526,0.450554,-0.458889,2.30132,0.586868,-0.809145,2.46096,0.555625,-0.987262,2.44,0.306815,0.593556,2.27632,0.2517,0.579775,2.11639,0.241734,0.631088,2.144,0.226015,0.66903,2.27145,0.291337,0.616479,2.12462,0.390413,0.639452,2.21846
65849,2.59738e+09,9,0.30786,-0.0428989,2.42234,0.299988,0.138253,2.37108,0.296581,0.284684,2.33588,0.309733,0.510938,2.301,0.278548,0.478645,2.32679,0.153183,0.477141,2.41091,-0.0768623,0.460203,2.58974,-0.308074,0.454185,2.67046,-0.369338,0.52626,2.70781,-0.423928,0.548494,2.80554,-0.407758,0.549252,2.68055,0.337696,0.46869,2.28865,0.455605,0.417357,2.23615,0.633788,0.180006,2.25504,0.762327,-0.032141,2.25186,0.840661,-0.0874807,2.30471,0.85601,-0.141613,2.20766,0.818672,-0.142023,2.21034,0.221131,-0.0350314,2.46346,0.102356,-0.439843,2.49183,0.0485071,-0.835079,2.55648,-0.0681319,-0.941863,2.43756,0.386067,-0.0499934,2.38526,0.450554,-0.458889,2.30132,0.586868,-0.809145,2.46096,0.555625,-0.987262,2.44,0.306815,0.593556,2.27632,0.2517,0.579775,2.11639,0.241734,0.631088,2.144,0.226015,0.66903,2.27145,0.291337,0.616479,2.12462,0.390413,0.639452,2.21846
65850,2.59745e+09,9,0.271226,-0.0434099,2.44483,0.258508,0.136767,2.38702,0.251438,0.284392,2.3532,0.258785,0.512736,2.32053,0.224572,0.478334,2.33953,0.0898589,0.47306,2.40965,-0.169833,0.490802,2.5458,-0.407061,0.510158,2.61012,-0.467295,0.579732,2.65494,-0.529601,0.612837,2.74558,-0.503795,0.607898,2.63011,0.291263,0.471958,2.31444,0.42265,0.438362,2.28049,0.66466,0.262295,2.28506,0.859628,0.106509,2.27764,0.957209,0.0928959,2.32703,0.939472,0.0980735,2.21565,0.961369,0.0500273,2.23739,0.177138,-0.042584,2.4681,0.0225709,-0.438385,2.44454,0.0104877,-0.821509,2.58048,-0.0849546,-0.952988,2.46532,0.35607,-0.0441547,2.42384,0.470992,-0.437802,2.31182,0.521472,-0.813589,2.47039,0.553121,-0.979766,2.4,0.256386,0.595765,2.29522,0.217195,0.589422,2.12908,0.199452,0.637495,2.15932,0.168418,0.663693,2.28781,0.252164,0.629259,2.14374,0.340155,0.654312,2.24876
65850,2.59745e+09,9,0.271226,-0.0434099,2.44483,0.258508,0.136767,2.38702,0.251438,0.284392,2.3532,0.258785,0.512736,2.32053,0.224572,0.478334,2.33953,0.0898589,0.47306,2.40965,-0.169833,0.490802,2.5458,-0.407061,0.510158,2.61012,-0.467295,0.579732,2.65494,-0.529601,0.612837,2.74558,-0.503795,0.607898,2.63011,0.291263,0.471958,2.31444,0.42265,0.438362,2.28049,0.66466,0.262295,2.28506,0.859628,0.106509,2.27764,0.957209,0.0928959,2.32703,0.939472,0.0980735,2.21565,0.961369,0.0500273,2.23739,0.177138,-0.042584,2.4681,0.0225709,-0.438385,2.44454,0.0104877,-0.821509,2.58048,-0.0849546,-0.952988,2.46532,0.35607,-0.0441547,2.42384,0.470992,-0.437802,2.31182,0.521472,-0.813589,2.47039,0.553121,-0.979766,2.4,0.256386,0.595765,2.29522,0.217195,0.589422,2.12908,0.199452,0.637495,2.15932,0.168418,0.663693,2.28781,0.252164,0.629259,2.14374,0.340155,0.654312,2.24876
65850,2.59745e+09,9,0.271226,-0.0434099,2.44483,0.258508,0.136767,2.38702,0.251438,0.284392,2.3532,0.258785,0.512736,2.32053,0.224572,0.478334,2.33953,0.0898589,0.47306,2.40965,-0.169833,0.490802,2.5458,-0.407061,0.510158,2.61012,-0.467295,0.579732,2.65494,-0.529601,0.612837,2.74558,-0.503795,0.607898,2.63011,0.291263,0.471958,2.31444,0.42265,0.438362,2.28049,0.66466,0.262295,2.28506,0.859628,0.106509,2.27764,0.957209,0.0928959,2.32703,0.939472,0.0980735,2.21565,0.961369,0.0500273,2.23739,0.177138,-0.042584,2.4681,0.0225709,-0.438385,2.44454,0.0104877,-0.821509,2.58048,-0.0849546,-0.952988,2.46532,0.35607,-0.0441547,2.42384,0.470992,-0.437802,2.31182,0.521472,-0.813589,2.47039,0.553121,-0.979766,2.4,0.256386,0.595765,2.29522,0.217195,0.589422,2.12908,0.199452,0.637495,2.15932,0.168418,0.663693,2.28781,0.252164,0.629259,2.14374,0.340155,0.654312,2.24876
65850,2.59745e+09,9,0.271226,-0.0434099,2.44483,0.258508,0.136767,2.38702,0.251438,0.284392,2.3532,0.258785,0.512736,2.32053,0.224572,0.478334,2.33953,0.0898589,0.47306,2.40965,-0.169833,0.490802,2.5458,-0.407061,0.510158,2.61012,-0.467295,0.579732,2.65494,-0.529601,0.612837,2.74558,-0.503795,0.607898,2.63011,0.291263,0.471958,2.31444,0.42265,0.438362,2.28049,0.66466,0.262295,2.28506,0.859628,0.106509,2.27764,0.957209,0.0928959,2.32703,0.939472,0.0980735,2.21565,0.961369,0.0500273,2.23739,0.177138,-0.042584,2.4681,0.0225709,-0.438385,2.44454,0.0104877,-0.821509,2.58048,-0.0849546,-0.952988,2.46532,0.35607,-0.0441547,2.42384,0.470992,-0.437802,2.31182,0.521472,-0.813589,2.47039,0.553121,-0.979766,2.4,0.256386,0.595765,2.29522,0.217195,0.589422,2.12908,0.199452,0.637495,2.15932,0.168418,0.663693,2.28781,0.252164,0.629259,2.14374,0.340155,0.654312,2.24876
65850,2.59745e+09,9,0.271226,-0.0434099,2.44483,0.258508,0.136767,2.38702,0.251438,0.284392,2.3532,0.258785,0.512736,2.32053,0.224572,0.478334,2.33953,0.0898589,0.47306,2.40965,-0.169833,0.490802,2.5458,-0.407061,0.510158,2.61012,-0.467295,0.579732,2.65494,-0.529601,0.612837,2.74558,-0.503795,0.607898,2.63011,0.291263,0.471958,2.31444,0.42265,0.438362,2.28049,0.66466,0.262295,2.28506,0.859628,0.106509,2.27764,0.957209,0.0928959,2.32703,0.939472,0.0980735,2.21565,0.961369,0.0500273,2.23739,0.177138,-0.042584,2.4681,0.0225709,-0.438385,2.44454,0.0104877,-0.821509,2.58048,-0.0849546,-0.952988,2.46532,0.35607,-0.0441547,2.42384,0.470992,-0.437802,2.31182,0.521472,-0.813589,2.47039,0.553121,-0.979766,2.4,0.256386,0.595765,2.29522,0.217195,0.589422,2.12908,0.199452,0.637495,2.15932,0.168418,0.663693,2.28781,0.252164,0.629259,2.14374,0.340155,0.654312,2.24876
65851,2.59752e+09,9,0.22944,-0.048362,2.46149,0.227661,0.129822,2.39452,0.227059,0.278542,2.36223,0.221231,0.508679,2.33639,0.1872,0.471026,2.34902,0.040929,0.478903,2.39155,-0.21955,0.527715,2.52083,-0.457061,0.587578,2.48545,-0.507178,0.634269,2.56203,-0.566869,0.70932,2.62604,-0.553985,0.655519,2.55869,0.257524,0.470536,2.33451,0.396908,0.465912,2.31896,0.674139,0.350167,2.3156,0.901313,0.248347,2.28675,1.00275,0.289981,2.30144,1.00202,0.245572,2.19718,1.02008,0.245205,2.28168,0.132216,-0.0479654,2.46513,-0.0098216,-0.448502,2.42192,-0.0669857,-0.804088,2.61415,-0.101165,-0.946166,2.47775,0.317111,-0.0487196,2.45821,0.462767,-0.426909,2.32466,0.493396,-0.81132,2.4712,0.551921,-0.958248,2.37733,0.216184,0.592459,2.31288,0.186205,0.597348,2.14414,0.161793,0.640536,2.17739,0.121536,0.651589,2.30606,0.216005,0.639221,2.16429,0.295685,0.663582,2.27655
65851,2.59752e+09,9,0.22944,-0.048362,2.46149,0.227661,0.129822,2.39452,0.227059,0.278542,2.36223,0.221231,0.508679,2.33639,0.1872,0.471026,2.34902,0.040929,0.478903,2.39155,-0.21955,0.527715,2.52083,-0.457061,0.587578,2.48545,-0.507178,0.634269,2.56203,-0.566869,0.70932,2.62604,-0.553985,0.655519,2.55869,0.257524,0.470536,2.33451,0.396908,0.465912,2.31896,0.674139,0.350167,2.3156,0.901313,0.248347,2.28675,1.00275,0.289981,2.30144,1.00202,0.245572,2.19718,1.02008,0.245205,2.28168,0.132216,-0.0479654,2.46513,-0.0098216,-0.448502,2.42192,-0.0669857,-0.804088,2.61415,-0.101165,-0.946166,2.47775,0.317111,-0.0487196,2.45821,0.462767,-0.426909,2.32466,0.493396,-0.81132,2.4712,0.551921,-0.958248,2.37733,0.216184,0.592459,2.31288,0.186205,0.597348,2.14414,0.161793,0.640536,2.17739,0.121536,0.651589,2.30606,0.216005,0.639221,2.16429,0.295685,0.663582,2.27655
65851,2.59752e+09,9,0.22944,-0.048362,2.46149,0.227661,0.129822,2.39452,0.227059,0.278542,2.36223,0.221231,0.508679,2.33639,0.1872,0.471026,2.34902,0.040929,0.478903,2.39155,-0.21955,0.527715,2.52083,-0.457061,0.587578,2.48545,-0.507178,0.634269,2.56203,-0.566869,0.70932,2.62604,-0.553985,0.655519,2.55869,0.257524,0.470536,2.33451,0.396908,0.465912,2.31896,0.674139,0.350167,2.3156,0.901313,0.248347,2.28675,1.00275,0.289981,2.30144,1.00202,0.245572,2.19718,1.02008,0.245205,2.28168,0.132216,-0.0479654,2.46513,-0.0098216,-0.448502,2.42192,-0.0669857,-0.804088,2.61415,-0.101165,-0.946166,2.47775,0.317111,-0.0487196,2.45821,0.462767,-0.426909,2.32466,0.493396,-0.81132,2.4712,0.551921,-0.958248,2.37733,0.216184,0.592459,2.31288,0.186205,0.597348,2.14414,0.161793,0.640536,2.17739,0.121536,0.651589,2.30606,0.216005,0.639221,2.16429,0.295685,0.663582,2.27655
65851,2.59752e+09,9,0.22944,-0.048362,2.46149,0.227661,0.129822,2.39452,0.227059,0.278542,2.36223,0.221231,0.508679,2.33639,0.1872,0.471026,2.34902,0.040929,0.478903,2.39155,-0.21955,0.527715,2.52083,-0.457061,0.587578,2.48545,-0.507178,0.634269,2.56203,-0.566869,0.70932,2.62604,-0.553985,0.655519,2.55869,0.257524,0.470536,2.33451,0.396908,0.465912,2.31896,0.674139,0.350167,2.3156,0.901313,0.248347,2.28675,1.00275,0.289981,2.30144,1.00202,0.245572,2.19718,1.02008,0.245205,2.28168,0.132216,-0.0479654,2.46513,-0.0098216,-0.448502,2.42192,-0.0669857,-0.804088,2.61415,-0.101165,-0.946166,2.47775,0.317111,-0.0487196,2.45821,0.462767,-0.426909,2.32466,0.493396,-0.81132,2.4712,0.551921,-0.958248,2.37733,0.216184,0.592459,2.31288,0.186205,0.597348,2.14414,0.161793,0.640536,2.17739,0.121536,0.651589,2.30606,0.216005,0.639221,2.16429,0.295685,0.663582,2.27655
65852,2.59758e+09,9,0.1739,-0.052212,2.47402,0.178355,0.125929,2.40913,0.180939,0.2743,2.37806,0.181305,0.504335,2.35952,0.145728,0.467085,2.36736,-0.00164874,0.49476,2.39196,-0.278322,0.570226,2.45556,-0.515224,0.638426,2.45216,-0.572285,0.714849,2.48932,-0.632847,0.774687,2.56642,-0.598449,0.746486,2.47277,0.216876,0.465746,2.36004,0.355223,0.478103,2.34423,0.650235,0.427592,2.34516,0.891981,0.390591,2.29493,0.963654,0.444872,2.35867,1.0347,0.461323,2.27248,1.01598,0.462144,2.27649,0.0770929,-0.0515198,2.46927,-0.0377839,-0.455001,2.39785,-0.135452,-0.785918,2.61316,-0.114343,-0.956535,2.51266,0.261195,-0.0528361,2.4783,0.430227,-0.427902,2.37125,0.47062,-0.826795,2.46155,0.568145,-0.946226,2.36259,0.179967,0.588576,2.33851,0.153952,0.600544,2.17012,0.137127,0.646818,2.20352,0.0976868,0.66331,2.33132,0.190242,0.636119,2.19114,0.270978,0.644702,2.3043
65852,2.59758e+09,9,0.1739,-0.052212,2.47402,0.178355,0.125929,2.40913,0.180939,0.2743,2.37806,0.181305,0.504335,2.35952,0.145728,0.467085,2.36736,-0.00164874,0.49476,2.39196,-0.278322,0.570226,2.45556,-0.515224,0.638426,2.45216,-0.572285,0.714849,2.48932,-0.632847,0.774687,2.56642,-0.598449,0.746486,2.47277,0.216876,0.465746,2.36004,0.355223,0.478103,2.34423,0.650235,0.427592,2.34516,0.891981,0.390591,2.29493,0.963654,0.444872,2.35867,1.0347,0.461323,2.27248,1.01598,0.462144,2.27649,0.0770929,-0.0515198,2.46927,-0.0377839,-0.455001,2.39785,-0.135452,-0.785918,2.61316,-0.114343,-0.956535,2.51266,0.261195,-0.0528361,2.4783,0.430227,-0.427902,2.37125,0.47062,-0.826795,2.46155,0.568145,-0.946226,2.36259,0.179967,0.588576,2.33851,0.153952,0.600544,2.17012,0.137127,0.646818,2.20352,0.0976868,0.66331,2.33132,0.190242,0.636119,2.19114,0.270978,0.644702,2.3043
65852,2.59758e+09,9,0.1739,-0.052212,2.47402,0.178355,0.125929,2.40913,0.180939,0.2743,2.37806,0.181305,0.504335,2.35952,0.145728,0.467085,2.36736,-0.00164874,0.49476,2.39196,-0.278322,0.570226,2.45556,-0.515224,0.638426,2.45216,-0.572285,0.714849,2.48932,-0.632847,0.774687,2.56642,-0.598449,0.746486,2.47277,0.216876,0.465746,2.36004,0.355223,0.478103,2.34423,0.650235,0.427592,2.34516,0.891981,0.390591,2.29493,0.963654,0.444872,2.35867,1.0347,0.461323,2.27248,1.01598,0.462144,2.27649,0.0770929,-0.0515198,2.46927,-0.0377839,-0.455001,2.39785,-0.135452,-0.785918,2.61316,-0.114343,-0.956535,2.51266,0.261195,-0.0528361,2.4783,0.430227,-0.427902,2.37125,0.47062,-0.826795,2.46155,0.568145,-0.946226,2.36259,0.179967,0.588576,2.33851,0.153952,0.600544,2.17012,0.137127,0.646818,2.20352,0.0976868,0.66331,2.33132,0.190242,0.636119,2.19114,0.270978,0.644702,2.3043
